state,district,latitude,longitude,N,P,K,ph,temperature,humidity,rainfall,data_source,crop
Himachal Pradesh,Shimla,31.164,77.1489,10.57,48.34,22.57,7.36,24.3,49.89,727.18,FAO_Consolidated,mothbeans
Maharashtra,Nashik,19.9195,73.8135,76.73,18.12,42.25,5.93,23.71,86.09,703.41,SoilGrids_Augmented,watermelon
Assam,Jorhat,26.7328,94.2684,88.98,48.17,37.14,6.78,17.86,75.77,2091.62,SoilGrids_Augmented,jute
Karnataka,Dakshina Kannada,12.9559,75.1231,124.98,24.1,34.52,4.85,21.36,80.29,2598.34,ICAR_State_Portal,tea
Karnataka,Dharwad,15.5553,75.075,105.14,37.86,46.32,6.22,22.81,74.18,1338.02,ICAR_State_Portal,jute
Maharashtra,Nashik,20.0768,73.7138,20.45,20.48,45.78,7.23,26.1,81.83,1065.06,SoilGrids_Augmented,pomegranate
Karnataka,Dakshina Kannada,13.0303,74.985,108.43,32.65,43.27,5.23,24.45,85.96,2530.36,SoilGrids_Augmented,tea
Karnataka,Dharwad,15.3147,75.2523,110.15,25.96,37.43,4.87,19.7,78.69,1457.68,SoilGrids_Augmented,tea
Maharashtra,Nashik,19.8274,73.835,30.19,76.3,19.98,5.94,23.92,66.66,545.63,SoilGrids_Augmented,lentil
Karnataka,Dakshina Kannada,12.9345,74.8306,100.69,46.76,29.94,6.71,26.06,73.66,2077.87,FAO_Consolidated,jute
Assam,Jorhat,26.6417,94.2822,28.16,46.13,7.84,7.39,28.98,59.71,1171.45,FAO_Consolidated,mothbeans
Karnataka,Shimoga,13.8882,75.6661,24.32,143.81,183.79,5.81,17.71,97.28,1317.77,ICAR_State_Portal,apple
Karnataka,Dakshina Kannada,12.9289,75.0043,108.64,29.42,37.08,5.09,24.39,83.55,2390.49,FAO_Consolidated,tea
Himachal Pradesh,Shimla,31.0275,77.1258,141.84,29.03,41.96,4.97,20.57,73.17,1730.25,FAO_Consolidated,tea
Himachal Pradesh,Shimla,31.1536,77.1984,105.33,23.69,50.36,5.15,21.14,81.79,2347.19,ICAR_State_Portal,tea
Karnataka,Shimoga,13.9643,75.7951,67.84,63.94,36.87,6.82,25.75,82.87,1900.46,ICAR_State_Portal,jute
Tamil Nadu,Thanjavur,10.8381,79.1811,128.88,22.69,35.87,4.77,24.98,79.61,1518.98,ICAR_State_Portal,tea
Tamil Nadu,Thanjavur,10.8658,79.0833,114.94,31.29,29.74,4.91,18.04,84.16,1477.31,SoilGrids_Augmented,tea
Karnataka,Dharwad,15.3726,75.1055,119.23,19.68,21.77,4.15,23.32,82.04,1729.54,ICAR_State_Portal,tea
Karnataka,Shimoga,13.9727,75.6629,94.74,57.65,37.25,7.35,24.86,69.87,1948.89,FAO_Consolidated,jute
Assam,Jorhat,26.8323,94.2296,73.56,36.75,35.67,6.18,25.49,78.83,1742.0,FAO_Consolidated,jute
Punjab,Ludhiana,30.9387,75.8188,111.03,19.77,37.76,5.37,19.77,84.1,1299.28,FAO_Consolidated,tea
Karnataka,Shimoga,14.0567,75.7702,71.34,40.28,32.09,6.93,26.92,82.0,1735.64,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.8255,74.9347,89.36,48.02,49.52,6.48,25.25,84.18,2553.66,Kaggle_Curated,rice
Assam,Jorhat,26.6885,94.2337,84.18,37.86,33.21,6.67,30.48,85.81,2187.17,FAO_Consolidated,rice
Karnataka,Shimoga,13.8088,75.4565,73.67,30.13,29.06,5.07,18.53,76.71,1828.96,ICAR_State_Portal,tea
Punjab,Ludhiana,30.8234,75.7793,109.95,19.35,35.62,5.23,24.25,70.38,1704.6,ICAR_State_Portal,tea
Punjab,Ludhiana,30.9054,75.9966,96.15,32.78,52.16,6.6,29.91,83.76,1567.15,ICAR_State_Portal,rice
Karnataka,Dakshina Kannada,12.8952,74.9265,20.73,140.15,198.53,6.11,14.8,88.61,2021.3,SoilGrids_Augmented,apple
Assam,Jorhat,26.7766,94.1986,25.32,19.59,28.22,6.99,18.06,90.98,1525.4,FAO_Consolidated,pomegranate
Karnataka,Dakshina Kannada,12.8611,75.0917,18.49,154.19,206.9,6.61,22.32,77.89,1547.16,ICAR_State_Portal,grapes
Himachal Pradesh,Shimla,31.1917,77.2129,57.49,59.3,36.12,6.94,21.77,97.03,1259.71,Kaggle_Curated,papaya
Assam,Jorhat,26.8605,94.19,77.18,54.68,41.58,6.48,24.86,85.54,1528.77,SoilGrids_Augmented,jute
Karnataka,Shimoga,14.091,75.4297,113.82,22.67,39.89,4.88,22.61,74.8,1995.1,FAO_Consolidated,tea
Maharashtra,Nashik,20.0204,73.8041,4.66,37.42,37.59,7.58,25.97,97.55,962.01,FAO_Consolidated,pomegranate
Assam,Jorhat,26.7981,94.2204,23.65,21.52,47.2,6.68,16.74,83.74,1477.62,FAO_Consolidated,pomegranate
Assam,Jorhat,26.7062,94.2188,54.76,38.69,44.47,6.13,28.86,83.69,1971.44,ICAR_State_Portal,jute
Maharashtra,Nashik,19.9416,73.881,102.41,24.32,28.14,5.84,16.52,82.11,1783.62,FAO_Consolidated,tea
Maharashtra,Nashik,19.8181,73.7366,71.39,47.51,31.51,6.45,27.37,76.75,1816.95,SoilGrids_Augmented,rice
Tamil Nadu,Thanjavur,10.8306,79.1454,93.88,19.88,44.53,6.3,25.36,88.12,802.01,FAO_Consolidated,watermelon
Karnataka,Shimoga,13.9449,75.6512,67.18,38.82,47.04,6.84,26.48,80.39,2106.95,FAO_Consolidated,jute
Tamil Nadu,Thanjavur,10.7295,79.0557,128.23,22.84,26.2,5.41,21.77,80.01,1818.82,FAO_Consolidated,tea
Karnataka,Dharwad,15.3716,75.299,15.64,64.93,19.15,6.08,22.1,58.96,591.41,FAO_Consolidated,lentil
Himachal Pradesh,Shimla,31.0895,77.1289,83.59,54.88,33.19,5.83,26.1,80.67,1784.71,FAO_Consolidated,rice
Tamil Nadu,Thanjavur,10.7469,79.1998,80.67,44.29,41.08,6.76,22.56,71.95,1555.06,ICAR_State_Portal,jute
Karnataka,Dharwad,15.4187,75.1072,130.63,23.27,24.55,5.06,18.88,84.24,1614.29,FAO_Consolidated,tea
Karnataka,Dharwad,15.4124,75.0133,114.12,44.75,41.15,7.59,29.18,71.48,1678.6,FAO_Consolidated,rice
Himachal Pradesh,Shimla,31.1261,77.2914,60.57,37.87,28.33,6.08,21.32,81.87,1564.98,FAO_Consolidated,rice
Tamil Nadu,Thanjavur,10.8144,79.1553,61.32,43.79,26.78,6.63,23.59,44.86,797.98,FAO_Consolidated,wheat
Maharashtra,Nashik,19.954,73.7176,112.6,46.69,33.09,6.41,24.64,51.33,764.82,FAO_Consolidated,maize
Karnataka,Shimoga,14.0646,75.6036,98.83,55.58,44.03,7.12,27.62,82.03,1930.34,ICAR_State_Portal,jute
Maharashtra,Nashik,20.0233,73.8697,95.95,36.37,44.13,6.19,23.85,73.31,1253.09,FAO_Consolidated,jute
Karnataka,Dharwad,15.4005,75.2353,106.79,33.01,34.03,5.07,18.14,78.5,1733.22,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,13.0647,74.8472,24.17,17.98,38.81,7.31,25.16,89.45,1863.04,ICAR_State_Portal,pomegranate
Karnataka,Shimoga,13.9178,75.5254,97.16,25.74,51.77,5.41,29.39,76.25,1692.55,FAO_Consolidated,rice
Maharashtra,Nashik,20.0464,73.8273,98.27,26.63,38.66,4.91,18.96,80.6,1325.08,FAO_Consolidated,tea
Himachal Pradesh,Shimla,31.1056,77.1557,127.22,20.32,36.7,4.96,14.97,78.48,1655.99,SoilGrids_Augmented,tea
Himachal Pradesh,Shimla,31.062,77.1794,98.89,39.68,29.97,4.58,14.46,78.85,1546.33,Kaggle_Curated,tea
Maharashtra,Nashik,20.0567,73.9378,19.27,131.32,178.84,6.07,20.9,65.74,851.82,ICAR_State_Portal,grapes
Tamil Nadu,Thanjavur,10.7722,79.1413,117.24,21.3,22.86,4.9,27.06,85.99,1425.68,FAO_Consolidated,tea
Karnataka,Shimoga,13.8185,75.6135,70.78,44.76,38.65,6.43,31.98,73.71,1766.75,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,12.9556,75.2816,17.98,125.58,203.42,5.94,15.55,93.98,1607.57,ICAR_State_Portal,apple
Maharashtra,Nashik,19.8134,73.7175,70.7,39.91,54.68,7.46,23.4,81.94,1249.49,FAO_Consolidated,jute
Karnataka,Dharwad,15.4672,75.2678,88.84,53.65,36.57,6.73,19.69,84.07,1231.54,FAO_Consolidated,jute
Tamil Nadu,Thanjavur,10.8321,79.1386,92.68,54.5,43.56,6.89,22.35,76.95,1484.06,SoilGrids_Augmented,jute
Tamil Nadu,Thanjavur,10.8203,79.145,17.74,50.54,20.24,6.68,29.31,82.5,690.85,ICAR_State_Portal,mungbean
Assam,Jorhat,26.7559,94.1404,23.04,40.58,20.22,7.0,25.6,48.52,960.15,ICAR_State_Portal,mothbeans
Karnataka,Shimoga,14.0342,75.5308,94.47,23.6,24.05,4.56,22.7,83.56,2208.34,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,12.9373,74.925,108.85,68.04,30.88,6.86,28.98,75.36,2112.0,FAO_Consolidated,jute
Punjab,Ludhiana,30.9811,75.9849,29.64,40.58,12.31,6.65,22.56,96.0,520.42,ICAR_State_Portal,mungbean
Karnataka,Dharwad,15.4569,75.2245,81.62,42.73,47.55,7.24,22.23,79.29,1451.2,Kaggle_Curated,jute
Maharashtra,Nashik,19.9412,73.9386,92.14,36.95,30.86,5.42,22.53,81.11,1202.67,SoilGrids_Augmented,tea
Punjab,Ludhiana,30.8006,75.7885,108.53,25.75,17.97,5.24,28.87,79.71,1757.84,Kaggle_Curated,tea
Maharashtra,Nashik,19.9175,73.9344,103.14,27.88,34.66,5.38,19.43,80.9,1340.67,ICAR_State_Portal,tea
Assam,Jorhat,26.7038,94.2138,77.55,47.33,50.31,6.95,26.4,85.4,1659.24,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,13.0246,75.2083,101.09,39.59,15.62,7.35,21.48,67.08,1540.28,ICAR_State_Portal,cotton
Himachal Pradesh,Shimla,31.0734,77.2008,53.17,54.99,86.64,7.57,13.92,26.75,645.1,Kaggle_Curated,chickpea
Himachal Pradesh,Shimla,31.0641,77.1894,79.14,44.8,28.41,6.94,17.02,62.33,898.57,ICAR_State_Portal,wheat
Assam,Jorhat,26.7718,94.1265,97.84,45.21,49.38,6.63,22.63,74.87,1999.55,SoilGrids_Augmented,rice
Karnataka,Dakshina Kannada,13.0959,74.9034,76.38,16.27,36.56,4.88,20.03,71.49,2695.63,FAO_Consolidated,tea
Maharashtra,Nashik,20.0454,73.9598,23.2,43.02,12.79,6.29,28.24,51.07,579.6,Kaggle_Curated,mothbeans
Maharashtra,Nashik,20.05,73.908,57.05,41.04,38.14,5.77,31.28,92.62,1599.65,Kaggle_Curated,rice
Tamil Nadu,Thanjavur,10.8436,79.1365,13.43,45.17,20.24,8.06,30.73,45.72,460.16,ICAR_State_Portal,mothbeans
Karnataka,Dharwad,15.5598,75.1971,88.37,36.81,43.68,7.12,25.42,84.62,1476.04,Kaggle_Curated,jute
Karnataka,Dharwad,15.428,75.0025,65.49,51.86,37.15,6.76,26.15,81.02,1318.85,Kaggle_Curated,jute
Assam,Jorhat,26.6404,94.27,26.1,55.84,19.54,7.17,24.4,81.03,1218.33,FAO_Consolidated,mungbean
Assam,Jorhat,26.8164,94.2995,10.52,39.34,16.01,6.67,26.02,49.31,1070.82,FAO_Consolidated,mothbeans
Karnataka,Dakshina Kannada,12.8124,75.0639,100.98,32.77,30.59,5.36,22.33,84.49,2592.18,FAO_Consolidated,tea
Tamil Nadu,Thanjavur,10.7061,79.0537,63.17,41.9,28.63,7.12,30.06,90.4,1382.21,FAO_Consolidated,jute
Maharashtra,Nashik,19.9287,73.7558,106.11,26.84,49.06,5.54,16.05,84.1,1862.71,FAO_Consolidated,tea
Punjab,Ludhiana,30.9356,75.7089,47.29,62.0,55.33,6.84,21.06,36.9,636.38,FAO_Consolidated,chickpea
Karnataka,Dharwad,15.4225,75.2951,87.73,47.57,49.83,6.59,26.11,78.0,1599.65,FAO_Consolidated,rice
Assam,Jorhat,26.8226,94.2068,118.38,23.56,33.53,5.03,21.78,71.11,2135.99,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,12.9139,75.1098,64.77,58.52,47.85,6.18,26.35,85.92,2094.88,Kaggle_Curated,rice
Maharashtra,Nashik,19.8857,73.8838,59.09,35.4,48.57,7.16,21.81,78.67,1467.63,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,12.8764,75.0704,20.59,56.58,23.73,7.51,31.26,79.69,1552.94,ICAR_State_Portal,mungbean
Karnataka,Shimoga,13.8982,75.6462,6.46,67.63,26.68,6.86,25.44,55.55,1017.32,FAO_Consolidated,lentil
Karnataka,Dharwad,15.5274,75.2181,86.63,33.14,42.74,4.22,18.03,78.49,2071.97,ICAR_State_Portal,tea
Himachal Pradesh,Shimla,31.0874,77.104,67.73,52.73,33.83,6.61,21.77,88.13,1170.32,SoilGrids_Augmented,jute
Karnataka,Shimoga,14.1527,75.766,97.94,30.83,47.65,5.75,25.34,81.32,1768.69,SoilGrids_Augmented,rice
Karnataka,Shimoga,14.1655,75.491,105.78,29.28,34.13,4.36,26.31,77.22,2035.8,FAO_Consolidated,tea
Punjab,Ludhiana,30.8663,75.907,18.44,152.9,201.23,6.42,12.69,95.2,918.71,Kaggle_Curated,apple
Karnataka,Dakshina Kannada,12.8012,74.8063,79.57,54.62,20.23,7.05,21.13,91.67,2220.83,FAO_Consolidated,jute
Maharashtra,Nashik,19.8024,73.8154,121.13,26.74,31.73,5.35,24.57,88.89,1957.37,Kaggle_Curated,tea
Karnataka,Shimoga,14.016,75.7637,21.51,43.72,22.68,6.58,26.32,81.74,846.24,FAO_Consolidated,mungbean
Himachal Pradesh,Shimla,31.0167,77.2741,24.81,57.37,19.26,6.63,28.95,85.66,764.22,SoilGrids_Augmented,mungbean
Punjab,Ludhiana,30.8164,75.8935,81.05,36.4,39.7,6.67,27.68,82.46,1129.35,FAO_Consolidated,jute
Punjab,Ludhiana,30.8916,75.9651,71.47,47.79,44.36,5.22,23.54,84.42,1574.13,ICAR_State_Portal,rice
Assam,Jorhat,26.8334,94.2838,123.43,81.3,77.65,7.26,25.05,74.79,1588.68,FAO_Consolidated,sugarcane
Karnataka,Shimoga,14.194,75.7034,118.95,20.88,28.97,4.58,19.38,83.82,1630.72,Kaggle_Curated,tea
Maharashtra,Nashik,19.8925,73.9375,101.98,45.31,57.91,5.97,30.62,91.53,1950.28,SoilGrids_Augmented,rice
Punjab,Ludhiana,30.968,75.95,105.02,28.85,36.32,5.03,20.87,86.51,1576.1,FAO_Consolidated,tea
Punjab,Ludhiana,30.8653,75.9794,93.33,51.96,51.37,7.78,24.56,80.77,1471.56,FAO_Consolidated,jute
Maharashtra,Nashik,19.9594,73.917,116.51,27.52,40.07,4.76,19.3,79.6,1738.8,ICAR_State_Portal,tea
Karnataka,Shimoga,14.0187,75.6879,60.3,54.36,44.37,7.11,22.95,90.27,2044.19,ICAR_State_Portal,jute
Punjab,Ludhiana,30.8252,75.74,97.6,16.65,25.75,5.06,25.78,76.9,1590.84,FAO_Consolidated,tea
Assam,Jorhat,26.8274,94.2503,78.99,46.86,38.51,6.29,23.47,90.48,1892.69,FAO_Consolidated,jute
Karnataka,Shimoga,13.8516,75.5188,103.69,17.72,52.82,5.54,25.05,80.44,848.22,FAO_Consolidated,watermelon
Karnataka,Dakshina Kannada,13.0224,75.1162,110.5,16.56,36.73,5.28,22.91,77.53,2587.96,FAO_Consolidated,tea
Assam,Jorhat,26.7011,94.1943,8.91,22.57,48.66,6.96,24.02,85.24,1488.8,FAO_Consolidated,pomegranate
Karnataka,Shimoga,13.8178,75.4321,123.79,28.32,26.57,4.74,21.64,77.32,2454.8,FAO_Consolidated,tea
Assam,Jorhat,26.8485,94.2663,105.15,27.56,36.35,5.4,25.69,89.75,2375.1,Kaggle_Curated,tea
Tamil Nadu,Thanjavur,10.7616,79.1726,32.63,49.59,36.4,6.51,24.58,60.77,777.01,ICAR_State_Portal,groundnut
Karnataka,Shimoga,13.8912,75.6337,108.21,56.24,48.43,6.6,32.08,55.66,1756.45,ICAR_State_Portal,sugarcane
Karnataka,Dakshina Kannada,12.9253,75.0928,24.63,141.42,205.15,5.94,21.54,85.15,1802.31,SoilGrids_Augmented,apple
Tamil Nadu,Thanjavur,10.7395,79.1178,74.51,56.92,36.33,7.12,28.37,80.14,1501.92,ICAR_State_Portal,jute
Punjab,Ludhiana,30.8456,75.9457,114.89,13.49,34.92,4.89,17.05,77.74,1371.28,FAO_Consolidated,tea
Assam,Jorhat,26.6841,94.1009,92.21,48.26,43.54,6.47,27.59,77.6,1917.33,FAO_Consolidated,jute
Karnataka,Shimoga,13.9189,75.6247,59.43,30.23,38.99,5.97,22.57,75.57,1672.9,ICAR_State_Portal,jute
Maharashtra,Nashik,19.9086,73.7408,58.9,51.9,51.04,5.5,23.21,84.53,1785.93,FAO_Consolidated,rice
Karnataka,Shimoga,14.1563,75.7532,66.58,48.6,52.87,5.9,28.13,76.64,1730.4,ICAR_State_Portal,rice
Tamil Nadu,Thanjavur,10.8972,79.0116,203.03,63.52,53.78,7.39,23.23,71.89,1212.06,FAO_Consolidated,sugarcane
Karnataka,Dakshina Kannada,12.8175,74.8815,28.34,27.31,43.21,6.98,29.09,91.16,1709.84,ICAR_State_Portal,pomegranate
Karnataka,Shimoga,13.81,75.4062,100.22,22.79,38.76,5.6,19.37,72.26,1984.65,SoilGrids_Augmented,tea
Assam,Jorhat,26.6562,94.1825,119.21,19.6,37.78,4.81,19.52,77.67,2062.5,FAO_Consolidated,tea
Karnataka,Shimoga,13.8722,75.6254,26.95,133.55,183.33,6.74,21.35,97.15,1250.99,ICAR_State_Portal,apple
Maharashtra,Nashik,19.9412,73.9009,28.72,20.42,30.57,6.71,19.01,95.67,1063.36,Kaggle_Curated,pomegranate
Himachal Pradesh,Shimla,31.0105,77.2482,128.99,10.72,44.34,4.52,16.03,70.77,1991.64,FAO_Consolidated,tea
Maharashtra,Nashik,20.0151,73.7907,80.09,64.76,34.61,6.27,25.46,84.02,1137.19,FAO_Consolidated,jute
Maharashtra,Nashik,19.9148,73.745,22.52,131.44,190.85,6.41,16.22,97.35,1011.8,FAO_Consolidated,apple
Karnataka,Shimoga,14.1668,75.6612,94.65,21.83,35.78,4.76,19.69,83.51,2130.24,ICAR_State_Portal,tea
Himachal Pradesh,Shimla,31.1341,77.1213,30.72,142.17,211.22,6.37,14.36,90.61,1256.91,ICAR_State_Portal,apple
Maharashtra,Nashik,19.912,73.8727,90.27,25.24,41.68,5.21,22.17,79.65,2012.6,Kaggle_Curated,tea
Tamil Nadu,Thanjavur,10.8589,79.1508,16.99,56.87,77.36,6.79,23.95,30.73,646.24,FAO_Consolidated,chickpea
Himachal Pradesh,Shimla,31.0495,77.1031,117.62,26.35,42.32,5.28,8.6,84.83,1305.0,Kaggle_Curated,tea
Karnataka,Dharwad,15.5837,75.1592,93.44,18.14,31.84,6.09,28.24,69.36,1933.3,SoilGrids_Augmented,rice
Tamil Nadu,Thanjavur,10.8866,79.0018,88.88,16.67,34.63,4.9,21.75,80.05,2007.63,ICAR_State_Portal,tea
Karnataka,Dakshina Kannada,12.9176,74.8557,104.08,23.35,40.3,5.56,19.2,83.02,2743.0,SoilGrids_Augmented,tea
Maharashtra,Nashik,19.9104,73.9623,23.39,23.38,33.9,6.42,26.13,80.35,875.19,FAO_Consolidated,pomegranate
Karnataka,Shimoga,13.8496,75.7094,24.04,140.93,204.31,6.13,13.32,96.36,1222.46,FAO_Consolidated,apple
Tamil Nadu,Thanjavur,10.7934,79.1687,106.14,17.33,29.43,5.34,26.59,84.83,2056.58,ICAR_State_Portal,tea
Himachal Pradesh,Shimla,31.1064,77.1549,84.4,53.97,52.1,7.09,26.26,67.72,1536.71,FAO_Consolidated,rice
Maharashtra,Nashik,19.9827,73.8918,80.8,33.45,32.0,6.45,29.15,81.91,1546.34,FAO_Consolidated,jute
Karnataka,Dharwad,15.5696,75.0242,83.47,45.25,44.2,5.87,25.4,83.29,1075.46,FAO_Consolidated,rice
Assam,Jorhat,26.7998,94.166,120.17,27.64,27.03,5.16,20.42,86.35,2011.18,ICAR_State_Portal,tea
Tamil Nadu,Thanjavur,10.7274,79.0095,9.98,45.33,17.42,7.51,27.69,46.04,656.07,ICAR_State_Portal,mothbeans
Tamil Nadu,Thanjavur,10.7067,79.1776,78.42,50.75,38.89,6.17,25.81,72.19,1255.18,FAO_Consolidated,jute
Karnataka,Dakshina Kannada,12.8541,74.8647,57.91,56.73,35.11,6.71,25.49,80.11,2256.41,ICAR_State_Portal,jute
Assam,Jorhat,26.7563,94.2689,88.13,50.53,37.06,6.63,23.04,82.64,1878.52,ICAR_State_Portal,jute
Assam,Jorhat,26.8642,94.1246,114.03,24.21,35.7,4.79,22.9,76.53,1575.5,FAO_Consolidated,tea
Maharashtra,Nashik,19.8857,73.874,90.18,41.09,24.26,6.66,22.18,80.65,1295.55,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,12.9666,75.1007,94.95,22.11,41.8,4.97,26.37,78.28,2801.7,FAO_Consolidated,tea
Himachal Pradesh,Shimla,31.0811,77.2151,114.12,31.1,30.02,4.75,21.69,64.06,1734.42,SoilGrids_Augmented,tea
Himachal Pradesh,Shimla,31.0549,77.2261,27.46,27.32,19.32,6.64,24.45,88.14,843.29,FAO_Consolidated,mungbean
Karnataka,Shimoga,14.0223,75.7094,17.87,163.74,210.51,5.96,25.78,94.74,1290.32,FAO_Consolidated,apple
Karnataka,Dharwad,15.4147,75.0866,84.29,43.63,66.24,5.7,23.38,79.76,1981.73,ICAR_State_Portal,rice
Assam,Jorhat,26.7622,94.1083,89.57,37.19,43.33,6.19,28.0,79.77,2590.56,FAO_Consolidated,rice
Karnataka,Shimoga,14.1264,75.406,85.05,38.81,35.32,6.79,27.57,76.97,1911.43,ICAR_State_Portal,jute
Assam,Jorhat,26.6497,94.22,78.12,43.13,29.97,7.39,28.28,83.82,1567.23,FAO_Consolidated,jute
Himachal Pradesh,Shimla,31.0863,77.2627,17.6,27.77,39.93,7.04,20.93,86.44,1019.56,ICAR_State_Portal,pomegranate
Punjab,Ludhiana,30.815,75.8226,83.89,39.4,37.98,7.16,15.28,47.73,770.94,FAO_Consolidated,wheat
Assam,Jorhat,26.8423,94.1767,86.32,39.45,46.67,6.32,27.94,70.34,1969.4,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,12.9019,75.2879,59.51,34.82,43.41,6.79,22.84,78.06,2657.61,FAO_Consolidated,jute
Tamil Nadu,Thanjavur,10.7024,79.0674,26.09,13.25,46.24,6.04,28.74,98.12,1025.12,SoilGrids_Augmented,pomegranate
Karnataka,Dakshina Kannada,12.8764,75.1671,105.28,16.69,39.09,5.07,25.65,73.44,2182.13,FAO_Consolidated,tea
Karnataka,Dakshina Kannada,12.9258,74.8862,110.61,18.87,29.48,5.21,23.27,83.86,2535.4,FAO_Consolidated,tea
Karnataka,Shimoga,14.1615,75.6717,142.38,23.72,40.47,4.41,21.34,81.41,1855.94,Kaggle_Curated,tea
Karnataka,Dharwad,15.5771,75.1792,83.55,19.69,36.84,4.99,19.34,83.24,1849.41,SoilGrids_Augmented,tea
Assam,Jorhat,26.8607,94.2192,102.14,31.34,43.5,5.13,21.36,79.98,2196.27,ICAR_State_Portal,tea
Himachal Pradesh,Shimla,31.066,77.2911,25.5,56.24,20.41,7.03,25.87,47.31,745.82,FAO_Consolidated,mothbeans
Karnataka,Shimoga,14.0778,75.6297,151.54,25.4,40.7,4.89,20.79,72.46,2245.38,SoilGrids_Augmented,tea
Maharashtra,Nashik,19.9442,73.7811,73.62,47.36,42.73,6.86,25.52,81.39,1504.86,SoilGrids_Augmented,jute
Karnataka,Shimoga,13.8489,75.7597,115.64,24.84,35.66,5.55,16.7,78.13,2064.81,FAO_Consolidated,tea
Maharashtra,Nashik,19.965,73.9594,59.97,60.79,69.34,6.35,17.33,26.44,655.51,FAO_Consolidated,chickpea
Punjab,Ludhiana,30.9692,75.8629,84.52,47.3,38.59,7.13,28.94,77.19,1483.58,FAO_Consolidated,jute
Punjab,Ludhiana,30.9439,75.9714,27.04,66.27,21.8,5.72,22.69,29.15,833.0,FAO_Consolidated,kidneybeans
Karnataka,Dharwad,15.471,75.0566,87.05,28.34,40.06,5.03,13.9,78.65,1747.63,FAO_Consolidated,tea
Maharashtra,Nashik,19.9253,73.9676,45.0,54.6,87.8,7.47,22.88,35.93,714.18,SoilGrids_Augmented,chickpea
Tamil Nadu,Thanjavur,10.8816,79.1676,69.5,54.0,37.97,7.12,30.65,77.19,1382.93,FAO_Consolidated,jute
Tamil Nadu,Thanjavur,10.814,79.0169,85.65,40.29,42.12,7.16,30.6,84.95,1872.46,ICAR_State_Portal,jute
Tamil Nadu,Thanjavur,10.7901,79.0623,25.52,14.12,24.37,7.34,20.35,82.97,1109.25,SoilGrids_Augmented,pomegranate
Assam,Jorhat,26.623,94.1269,87.05,34.11,48.22,7.59,21.39,83.85,2190.44,ICAR_State_Portal,jute
Himachal Pradesh,Shimla,31.1681,77.1757,85.12,54.04,37.05,6.08,25.35,84.04,1811.26,FAO_Consolidated,rice
Himachal Pradesh,Shimla,31.0217,77.2402,79.78,36.32,27.49,6.88,21.32,83.84,1533.74,ICAR_State_Portal,jute
Assam,Jorhat,26.6129,94.1487,63.89,61.1,47.94,6.34,29.21,77.1,1424.31,ICAR_State_Portal,jute
Punjab,Ludhiana,30.8313,75.8218,22.57,25.41,35.13,6.6,23.93,99.01,706.18,Kaggle_Curated,pomegranate
Karnataka,Shimoga,14.1407,75.6216,72.35,46.89,47.14,6.58,22.7,73.51,1544.07,ICAR_State_Portal,jute
Karnataka,Dakshina Kannada,12.9494,75.092,4.34,40.46,14.95,7.48,30.25,57.46,1368.78,FAO_Consolidated,mothbeans
Karnataka,Shimoga,14.0395,75.7582,115.86,24.1,29.45,5.37,22.46,78.06,2088.55,FAO_Consolidated,tea
Tamil Nadu,Thanjavur,10.819,79.0473,82.52,40.86,26.3,7.15,25.33,81.8,1297.61,ICAR_State_Portal,jute
Maharashtra,Nashik,19.981,73.7821,15.02,16.81,50.13,6.74,16.87,90.22,790.44,FAO_Consolidated,pomegranate
Karnataka,Dharwad,15.3385,75.151,23.69,19.31,20.68,6.44,25.04,86.02,731.32,SoilGrids_Augmented,pomegranate
Karnataka,Dharwad,15.4175,75.1057,23.32,171.01,189.44,6.01,16.22,90.73,934.84,ICAR_State_Portal,apple
Himachal Pradesh,Shimla,31.1716,77.1868,92.63,48.21,50.72,7.37,19.02,75.89,1246.25,ICAR_State_Portal,jute
Karnataka,Dharwad,15.4538,75.2818,98.65,36.0,59.6,7.11,27.71,81.71,1288.73,FAO_Consolidated,jute
Karnataka,Shimoga,13.8605,75.7305,120.47,35.26,48.95,5.37,22.88,83.79,1658.22,FAO_Consolidated,tea
Maharashtra,Nashik,19.8101,73.7959,42.07,67.8,81.02,8.21,20.34,35.93,595.19,ICAR_State_Portal,chickpea
Maharashtra,Nashik,20.075,73.9588,81.14,42.95,41.94,6.05,22.67,77.12,1259.21,ICAR_State_Portal,jute
Karnataka,Shimoga,13.8039,75.5723,15.8,50.77,14.14,7.54,26.39,81.84,912.08,Kaggle_Curated,mungbean
Karnataka,Shimoga,13.8012,75.6652,94.62,48.77,51.36,6.76,24.36,72.26,1859.33,FAO_Consolidated,jute
Himachal Pradesh,Shimla,31.0204,77.2586,47.97,62.67,25.48,6.92,21.84,84.89,1694.29,ICAR_State_Portal,jute
