State,District,N,P,K,pH,Temperature,Humidity,Rainfall,Crop,Source
Karnataka,Chitradurga (Hiriyuru),200.0,28.93,322.56,7.19,26.33,73.72,484.4,cotton,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),180.0,25.05,309.12,6.91,29.8,73.62,436.32,cotton,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),165.0,21.18,336.0,7.05,25.39,67.33,470.56,jowar,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),210.0,20.58,268.8,7.01,26.59,70.13,445.4,cotton,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),245.0,30.12,228.48,6.97,26.71,70.86,449.24,jowar,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),180.0,31.91,362.88,7.09,30.16,66.39,482.78,cotton,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),160.0,36.09,322.56,7.01,29.39,74.29,459.51,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),205.0,21.18,389.76,6.91,29.04,75.87,595.43,cotton,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),235.0,25.95,403.2,6.89,27.04,77.57,520.11,cotton,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),245.0,30.12,161.28,7.05,30.07,68.87,530.55,arecanut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),250.0,31.91,255.36,7.19,27.81,72.13,480.34,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),265.0,32.51,403.2,7.21,28.47,75.5,489.44,arecanut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Hiriyuru),230.0,21.18,295.68,7.12,27.6,71.09,466.96,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),225.0,30.12,322.56,7.21,27.35,70.21,595.22,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),220.0,31.91,389.76,7.17,27.12,66.58,480.43,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,30.12,403.2,7.19,27.17,74.97,459.64,sesame,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),245.0,21.18,161.28,7.09,28.07,71.75,453.33,sunflower,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),250.0,29.53,255.36,7.21,27.8,69.76,499.08,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,36.09,174.72,7.01,27.37,72.59,544.68,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,33.11,201.6,7.09,29.06,72.23,530.65,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,30.42,255.36,7.39,24.14,72.27,453.23,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),180.0,28.63,349.44,7.52,27.96,71.19,452.2,beans,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,24.16,282.24,7.46,28.19,76.34,537.34,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,27.44,228.48,7.32,28.66,71.43,573.26,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),225.0,30.12,255.36,7.26,27.33,76.33,478.91,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,34.0,268.8,7.16,27.63,73.38,535.68,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),215.0,30.72,174.72,7.2,28.48,72.78,423.42,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),255.0,34.3,336.0,7.35,29.04,71.48,449.57,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,30.42,228.48,6.98,27.07,74.53,442.6,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),190.0,33.11,255.36,6.72,27.69,72.12,502.31,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,20.58,282.24,7.09,29.25,69.19,477.48,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,26.54,174.72,7.13,25.06,69.1,495.0,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,30.42,255.36,7.18,26.64,72.98,536.2,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,34.0,282.24,7.25,29.01,69.26,457.57,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,31.32,362.88,7.16,28.6,71.63,488.95,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),190.0,33.11,174.72,7.27,27.97,74.76,428.81,sunflower,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,19.68,403.2,6.8,26.91,72.65,533.88,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,30.42,201.6,6.92,26.43,69.78,531.05,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,33.11,268.8,7.08,26.75,75.75,500.2,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,36.09,161.28,7.16,29.1,73.33,490.04,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,37.58,255.36,7.18,26.71,74.65,463.62,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.61,228.48,7.32,27.51,65.45,426.39,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,33.11,282.24,7.4,26.57,72.73,497.83,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),225.0,30.42,174.72,6.41,28.33,74.16,516.76,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.32,336.0,6.46,26.81,76.56,569.81,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,34.0,174.72,7.09,27.29,67.7,468.47,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,31.61,228.48,7.13,25.55,75.18,496.35,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.91,282.24,7.08,25.63,76.4,531.8,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,37.58,403.2,7.12,27.41,66.15,533.07,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,36.09,228.48,7.26,25.94,73.14,458.86,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,34.6,336.0,7.41,29.72,73.53,473.28,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,30.42,228.48,7.32,25.13,70.88,462.94,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,34.9,282.24,7.38,26.52,70.43,447.12,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,25.95,282.24,7.4,27.42,73.67,546.81,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),255.0,26.25,403.2,7.12,27.0,70.08,487.63,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.61,228.48,6.68,26.19,71.19,481.88,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),225.0,28.63,336.0,6.92,26.35,74.07,495.4,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,30.42,174.72,7.08,26.31,76.71,487.26,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,34.9,255.36,7.14,27.08,73.31,475.72,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,31.32,336.0,7.2,29.55,72.17,453.01,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,33.11,174.72,7.15,27.49,70.35,550.74,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,20.28,282.24,7.27,28.7,68.97,461.05,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,21.47,255.36,7.31,27.96,74.91,445.92,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),215.0,23.56,282.24,7.43,28.63,71.37,481.62,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,28.04,228.48,7.3,24.32,75.02,575.62,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,30.42,336.0,7.12,27.07,70.88,450.49,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,34.0,403.2,7.08,28.84,69.98,514.8,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),215.0,31.32,201.6,6.68,26.77,72.98,474.65,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),225.0,25.65,282.24,7.04,29.34,71.59,495.28,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.61,228.48,7.12,29.03,68.42,523.73,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,34.0,241.92,7.08,26.88,76.89,412.77,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,30.42,174.72,6.98,26.85,70.04,447.35,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,34.9,215.04,6.76,26.29,74.4,523.14,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.32,336.0,7.12,26.71,74.16,489.09,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,25.65,174.72,7.08,26.04,68.27,493.9,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),190.0,31.32,228.48,7.16,27.87,68.99,514.88,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),180.0,33.4,282.24,7.37,25.8,70.96,447.64,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,30.42,174.72,7.41,28.06,69.38,529.31,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,32.51,336.0,7.2,28.09,76.63,519.43,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,20.58,228.48,7.12,25.57,71.24,495.01,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,22.67,268.8,7.16,29.1,74.29,504.66,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),190.0,24.46,241.92,7.27,27.96,73.24,533.93,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,30.42,228.48,7.36,28.22,72.54,460.06,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,34.0,188.16,7.4,26.57,71.91,512.78,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,30.12,215.04,7.47,28.08,75.26,558.26,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,25.65,174.72,7.2,28.64,69.49,511.91,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,35.79,255.36,7.18,27.29,76.63,475.66,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,37.58,282.24,6.96,29.6,68.2,582.36,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.91,255.36,6.87,27.45,73.99,494.69,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,33.7,336.0,7.02,28.65,67.87,543.74,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,31.61,174.72,7.12,27.72,70.92,467.3,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,30.42,228.48,7.13,28.04,72.06,529.85,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,32.51,282.24,7.19,25.56,70.44,462.05,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),255.0,33.11,174.72,6.86,27.81,71.29,498.58,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,19.98,228.48,7.08,26.59,67.92,459.52,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,22.67,336.0,7.32,26.47,69.04,564.85,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,28.04,255.36,7.2,29.32,73.2,475.71,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,31.91,336.0,7.27,27.16,71.88,438.47,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,33.11,174.72,7.13,26.3,69.87,488.99,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,25.65,268.8,7.16,27.0,75.51,507.56,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,30.42,255.36,7.18,25.97,68.38,483.88,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,34.9,282.24,6.96,28.98,70.79,450.84,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,27.14,228.48,6.87,26.63,70.38,528.57,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,21.47,174.72,7.08,27.98,73.52,537.89,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,25.35,255.36,7.12,28.89,71.93,415.79,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,30.42,336.0,7.09,26.85,71.5,448.16,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,34.0,228.48,7.17,27.99,66.64,478.3,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,28.63,174.72,7.3,26.27,74.22,462.7,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,36.09,336.0,7.26,30.09,71.19,507.09,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,31.91,228.48,7.4,28.43,72.12,562.26,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,39.37,403.2,7.42,27.19,69.7,469.0,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,35.79,282.24,7.37,26.55,69.26,551.22,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,33.11,228.48,7.12,27.27,76.0,423.33,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,19.98,389.76,7.37,27.03,66.83,504.14,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,27.44,309.12,7.16,29.55,68.85,460.02,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,22.37,228.48,7.12,26.05,75.95,505.05,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,25.95,282.24,7.17,27.55,73.59,411.21,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,30.42,174.72,7.27,27.38,70.89,431.01,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,33.11,228.48,7.3,27.27,75.29,504.96,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,20.28,282.24,7.36,27.28,73.05,458.54,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,31.32,174.72,6.96,27.27,72.45,471.43,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,33.11,228.48,6.72,28.36,72.43,562.12,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),255.0,19.68,282.24,7.02,28.07,73.1,490.78,blackgram,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),180.0,30.42,161.28,7.18,27.86,73.22,522.86,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),250.0,32.51,255.36,7.12,24.06,77.95,453.11,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,37.58,282.24,7.33,27.73,71.25,428.67,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,34.6,174.72,7.37,25.58,71.34,481.61,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,31.91,228.48,7.09,28.11,68.34,422.4,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,30.42,282.24,7.26,29.02,71.65,455.66,dhavana,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,33.11,255.36,7.23,26.38,77.02,494.99,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,22.37,268.8,7.2,27.11,74.56,480.33,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,31.91,282.24,7.14,26.74,70.28,499.05,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,34.0,228.48,7.08,28.76,71.88,510.21,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,31.61,174.72,6.96,27.5,68.17,434.78,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,37.58,255.36,6.76,29.3,69.09,445.44,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,25.65,174.72,7.08,27.86,72.22,393.5,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,28.04,228.48,7.12,27.67,70.42,469.44,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,30.42,336.0,7.4,27.48,68.88,515.94,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,36.09,268.8,7.42,28.3,73.17,547.63,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,31.61,174.72,7.08,25.49,71.57,493.0,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,25.95,403.2,7.16,27.49,67.41,542.68,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,28.04,282.24,7.19,27.32,65.99,501.12,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,26.25,228.48,7.36,28.2,70.2,489.51,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,27.44,322.56,7.24,27.19,67.35,459.33,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,31.02,268.8,7.08,26.26,66.57,384.82,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,31.91,241.92,6.96,27.41,74.96,536.37,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),215.0,34.0,295.68,6.72,26.21,71.53,482.76,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,32.51,228.48,7.08,25.28,71.06,543.31,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,35.79,282.24,7.13,28.2,71.27,445.12,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,31.61,255.36,7.24,28.04,68.61,587.01,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,36.09,336.0,7.27,27.91,72.95,474.55,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,37.88,174.72,7.08,28.83,71.43,455.93,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,25.95,228.48,6.94,26.67,69.68,475.99,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,28.04,268.8,6.76,25.83,70.1,492.16,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,34.0,255.36,7.39,27.32,68.36,482.06,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,31.91,336.0,7.4,27.02,70.66,463.36,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,39.37,174.72,7.26,26.47,71.13,409.26,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,30.72,268.8,7.18,27.31,70.59,451.22,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,34.0,228.48,7.27,26.73,71.95,530.13,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,31.32,282.24,7.09,25.38,71.58,448.05,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,25.65,40.32,6.72,26.91,72.45,412.89,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,27.44,228.48,6.92,26.15,74.44,440.67,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),180.0,25.05,255.36,7.09,27.65,73.46,481.28,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,31.32,282.24,7.4,26.68,74.47,453.11,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),190.0,37.58,228.48,6.41,28.62,69.43,473.25,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,36.09,336.0,6.98,29.16,70.38,451.46,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,25.65,174.72,7.08,28.15,73.63,527.41,jowar,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,28.04,228.48,7.14,25.69,73.68,505.62,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,31.91,336.0,7.26,29.06,69.9,578.15,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,34.0,228.48,7.14,29.13,73.51,468.97,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,36.09,295.68,7.26,27.42,69.16,473.04,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),165.0,33.4,228.48,7.05,28.86,73.15,534.71,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),225.0,34.9,336.0,7.13,26.79,71.73,501.42,jowar,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,21.77,268.8,7.21,25.35,67.92,445.46,pigeonpeas,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,29.53,241.92,7.09,26.56,70.58,508.37,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,30.42,161.28,6.97,29.3,77.91,501.65,jowar,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),160.0,32.51,201.6,6.91,25.76,72.37,409.66,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,21.18,255.36,7.01,27.4,78.24,457.64,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),205.0,30.12,322.56,7.35,27.44,67.76,492.99,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),200.0,34.9,295.68,7.51,26.84,73.9,545.74,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,31.91,268.8,7.14,26.91,64.7,514.32,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),215.0,30.72,241.92,7.01,27.48,71.8,461.31,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),165.0,32.51,188.16,7.09,26.78,73.57,455.26,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),185.0,29.53,255.36,7.18,25.84,74.15,518.5,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),155.0,30.72,336.0,7.21,27.64,69.56,383.09,jowar,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),215.0,32.51,349.44,7.12,28.58,74.71,451.08,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),260.0,29.53,389.76,7.32,28.36,70.31,544.19,horsegram,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),245.0,30.12,309.12,7.17,26.51,71.34,497.47,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),275.0,32.51,268.8,7.05,26.02,70.59,453.14,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,36.09,188.16,7.21,27.09,68.62,434.51,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),180.0,30.72,255.36,7.12,29.12,76.2,520.27,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),225.0,32.51,336.0,7.09,28.11,71.93,488.27,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),245.0,33.4,268.8,7.11,28.17,74.84,475.81,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),165.0,30.42,161.28,7.13,28.38,74.73,500.71,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,29.53,228.48,7.31,27.86,69.09,491.91,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),230.0,30.42,201.6,7.13,27.53,75.21,488.69,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),245.0,32.51,268.8,7.51,28.13,73.21,429.38,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),250.0,36.09,322.56,7.43,26.8,68.89,441.89,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),220.0,33.4,389.76,7.34,25.84,73.06,516.43,foxtail_millet,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),160.0,30.42,295.68,7.17,28.2,68.94,508.48,bajra,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),195.0,32.51,188.16,7.05,28.76,76.3,501.05,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),175.0,30.72,255.36,7.15,26.17,74.08,460.37,ragi,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),235.0,23.56,201.6,7.21,28.3,71.6,517.14,field_bean,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),210.0,30.72,228.48,7.12,29.25,75.34,469.43,groundnut,Karnataka NFSM Lab Survey
Karnataka,Chitradurga (Challakere),265.0,29.53,174.72,7.09,27.4,67.37,539.66,field_bean,Karnataka NFSM Lab Survey
